Symbol,Bids,,Asks,,Timestamp,Datetime
BTC/USDT,[[21165.2, 2.09483273], [21164.9, 0.56789629], [21164.8, 0.15907397], [21164.0, 0.048], [21163.3, 0.354], [21163.2, 0.28800008], [21163.1, 0.22940125], [21163.0, 0.35], [21162.9, 0.30216401], [21162.7, 0.02363835], [21162.6, 0.1711], [21162.5, 0.01160479], [21162.2, 0.00957146], [21161.9, 0.11952335], [21161.8, 0.25144363], [21161.7, 1.78108], [21161.6, 0.14768], [21161.5, 0.17133], [21161.3, 0.2147], [21161.2, 1.00811774]],[[21165.3, 0.34700708], [21166.9, 0.08458005], [21167.0, 0.21145], [21167.9, 0.14916], [21168.1, 0.004], [21168.2, 0.08669659], [21168.3, 0.21674126], [21168.7, 0.35], [21168.8, 0.68388206], [21168.9, 0.21145], [21169.2, 1.19273541], [21169.4, 0.023619], [21169.6, 0.17148], [21170.3, 0.19651608], [21170.4, 0.49129], [21170.5, 0.21145], [21170.7, 0.17148], [21171.3, 0.22672916], [21171.5, 0.17148], [21171.6, 0.049028]],1673975267008,2023-01-17T17:07:47.008Z
BTC/USDT,[[21166.8, 0.8871871], [21166.3, 0.0019981], [21165.9, 0.00250898], [21165.4, 0.40579236], [21165.3, 0.9718703], [21165.2, 1.01448083], [21164.9, 0.56679077], [21164.8, 0.15826792], [21164.3, 0.06863606], [21164.2, 0.17159], [21164.1, 0.01160479], [21164.0, 0.048], [21163.3, 0.35], [21163.2, 0.28800008], [21163.1, 0.22940125], [21163.0, 0.35], [21162.9, 0.30216401], [21162.7, 0.02363835], [21162.6, 0.1711], [21162.3, 0.01894554]],[[21166.9, 0.38445522], [21167.0, 0.21145], [21167.9, 0.14916], [21168.2, 0.08669657], [21168.3, 0.21674126], [21168.7, 0.004], [21168.8, 0.21145], [21168.9, 0.21145], [21169.1, 0.48187962], [21169.2, 1.18108], [21169.4, 0.023619], [21170.1, 0.01165541], [21170.4, 0.49129], [21170.5, 0.21145], [21170.7, 0.17148], [21171.3, 0.22672916], [21171.5, 0.17148], [21171.6, 0.049028], [21171.7, 1.10954896], [21171.8, 0.14916]],1673975267308,2023-01-17T17:07:47.308Z
BTC/USDT,[[21168.7, 0.26555751], [21168.4, 0.14916], [21168.1, 0.00058467], [21167.0, 0.22735], [21166.8, 0.06224463], [21166.4, 0.2266951], [21166.2, 0.56673875], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7445203], [21165.2, 0.6], [21165.1, 0.12830001], [21165.0, 0.32075], [21164.3, 0.03964941], [21164.2, 0.17159], [21164.0, 0.048], [21163.8, 0.47243204], [21163.7, 1.18108], [21163.2, 0.28800008], [21163.1, 0.00266939]],[[21168.8, 1.67782228], [21169.0, 0.004], [21169.1, 0.09151826], [21169.2, 0.22879557], [21170.5, 0.21145], [21171.3, 0.49604898], [21171.4, 1.35122], [21171.6, 0.06], [21171.8, 0.10800008], [21171.9, 0.27], [21172.5, 0.17082], [21173.2, 0.35], [21173.3, 0.30281279], [21173.4, 2.2292486], [21173.5, 0.80212], [21173.6, 1.24340585], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.0, 0.24561], [21174.5, 0.11257205]],1673975269008,2023-01-17T17:07:49.008Z
BTC/USDT,[[21168.7, 1.41765626], [21168.5, 0.00043708], [21168.4, 0.14916], [21167.3, 0.35], [21167.2, 0.22670656], [21167.1, 0.56676642], [21166.8, 0.06224463], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.62049236], [21165.3, 0.7485203], [21165.2, 0.6], [21165.1, 0.12830004], [21165.0, 0.32075], [21164.5, 0.01894358], [21164.3, 0.03964941], [21164.2, 0.17159], [21164.0, 0.048]],[[21168.8, 1.30249245], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.2, 0.004], [21171.3, 0.02361691], [21171.9, 0.27], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 0.99616645], [21173.5, 0.80212], [21173.6, 0.17082], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.11257205], [21174.6, 0.17082], [21174.8, 0.1], [21174.9, 0.28143]],1673975269508,2023-01-17T17:07:49.508Z
BTC/USDT,[[21168.7, 0.32415626], [21168.5, 0.00043708], [21168.4, 0.14916], [21167.4, 0.14000002], [21167.3, 0.35], [21167.2, 0.22670656], [21167.1, 0.56676974], [21167.0, 0.3], [21166.8, 0.06224463], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.62049236], [21165.3, 0.7485203], [21165.2, 0.6], [21165.1, 0.12830004], [21165.0, 0.32075], [21164.3, 0.03964941], [21164.2, 0.17159]],[[21168.8, 1.43599245], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.8, 0.35], [21171.9, 0.27], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 0.99616645], [21173.5, 1.10033357], [21173.6, 0.17082], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.11257205], [21174.6, 0.17082], [21174.8, 0.1]],1673975269908,2023-01-17T17:07:49.908Z
BTC/USDT,[[21168.7, 0.32415626], [21168.5, 0.00043708], [21168.4, 0.14916], [21167.4, 0.14000002], [21167.3, 0.35], [21167.2, 0.22670656], [21167.1, 0.56676974], [21167.0, 0.3], [21166.8, 0.06224463], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7485203], [21165.2, 0.8147], [21165.1, 0.12830004], [21165.0, 0.32075], [21164.3, 0.03964941], [21164.2, 0.17159]],[[21168.8, 1.46635328], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.8, 0.35], [21171.9, 0.27], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 0.99616645], [21173.5, 1.10033357], [21173.6, 0.17082], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.11257205], [21174.6, 0.17082], [21174.8, 0.1]],1673975270008,2023-01-17T17:07:50.008Z
BTC/USDT,[[21168.7, 0.30434354], [21168.4, 0.14916], [21167.9, 0.00129422], [21167.8, 0.00103878], [21167.1, 0.56675978], [21167.0, 0.35], [21166.9, 0.36670486], [21166.8, 0.06224463], [21166.6, 0.35], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7485203], [21165.2, 0.8147], [21165.0, 0.32075], [21164.3, 0.10828544], [21164.2, 0.17159], [21164.0, 0.048]],[[21168.8, 1.43599245], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.8, 0.35], [21171.9, 0.27], [21172.0, 0.35], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 0.99616645], [21173.5, 1.10033357], [21173.6, 2.61174207], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.13150666], [21174.6, 0.17082]],1673975270558,2023-01-17T17:07:50.558Z
BTC/USDT,[[21168.7, 0.34784354], [21168.5, 0.0018051], [21168.4, 0.15054505], [21167.9, 0.00129422], [21167.2, 0.226704], [21167.1, 0.56675978], [21167.0, 0.35], [21166.8, 0.06224463], [21166.6, 0.35], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7485203], [21165.2, 0.8147], [21165.0, 0.32075], [21164.3, 0.10828544], [21164.2, 0.17159], [21164.0, 0.048]],[[21168.8, 1.30249245], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.9, 0.27], [21172.0, 0.35], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 1.04469691], [21173.5, 1.10033357], [21173.6, 2.61174207], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.13150666], [21174.6, 0.17082], [21174.8, 0.1]],1673975270708,2023-01-17T17:07:50.708Z
BTC/USDT,[[21168.7, 0.28112751], [21168.5, 0.00241816], [21168.4, 0.14916], [21167.9, 0.00129422], [21167.2, 0.226704], [21166.9, 0.5667465], [21166.8, 0.06224463], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7485203], [21165.2, 0.8147], [21165.0, 0.32075], [21164.3, 0.10828544], [21164.2, 0.17159], [21164.0, 0.048], [21163.8, 0.47243204], [21163.7, 1.18108]],[[21168.8, 1.46635328], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.9, 0.27], [21172.0, 0.35], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 1.04469691], [21173.5, 1.10033357], [21173.6, 2.61174207], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.11257205], [21174.6, 0.17082], [21174.7, 0.01893448]],1673975271008,2023-01-17T17:07:51.008Z
BTC/USDT,[[21168.7, 0.28112751], [21168.5, 0.00241816], [21168.4, 0.14916], [21167.9, 0.00129422], [21167.2, 0.226704], [21166.9, 0.5667465], [21166.8, 0.06224463], [21166.1, 0.17014], [21166.0, 0.01160479], [21165.6, 0.35], [21165.5, 0.24550826], [21165.4, 0.40579236], [21165.3, 0.7485203], [21165.2, 0.8147], [21165.0, 0.32075], [21164.3, 0.10828544], [21164.2, 0.17159], [21164.0, 0.048], [21163.8, 0.47243204], [21163.7, 1.18108]],[[21168.8, 1.46635328], [21169.1, 0.004], [21169.2, 0.22879557], [21170.4, 0.08458009], [21170.5, 0.21145], [21171.3, 0.02361691], [21171.9, 0.27], [21172.0, 0.35], [21172.1, 0.47243201], [21172.2, 1.18108], [21172.4, 0.01165541], [21172.6, 0.24561], [21173.4, 1.04469691], [21173.5, 1.10033357], [21173.6, 2.61174207], [21173.7, 0.43973641], [21173.8, 2.49041606], [21174.5, 0.11257205], [21174.6, 0.17082], [21174.7, 0.01893448]],1673975271008,2023-01-17T17:07:51.008Z
