Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['sell', '21160.83', '0.09452539']],2023-01-17T16:36:26.911980Z
l2update,BTC-USD,[['sell', '21161.45', '0.00625063']],2023-01-17T16:36:26.912530Z
l2update,BTC-USD,[['sell', '21161.45', '0.00000000']],2023-01-17T16:36:26.912693Z
l2update,BTC-USD,[['sell', '21161.43', '0.02443133']],2023-01-17T16:36:26.915723Z
l2update,BTC-USD,[['sell', '21159.71', '0.00000000']],2023-01-17T16:36:26.918300Z
l2update,BTC-USD,[['sell', '21161.47', '0.01846630']],2023-01-17T16:36:26.919456Z
l2update,BTC-USD,[['buy', '21156.54', '0.00000000']],2023-01-17T16:36:26.922120Z
l2update,BTC-USD,[['sell', '21161.43', '0.00000000']],2023-01-17T16:36:26.922564Z
l2update,BTC-USD,[['sell', '21159.68', '0.01554310']],2023-01-17T16:36:26.923227Z
l2update,BTC-USD,[['sell', '21161.43', '0.00221822']],2023-01-17T16:36:26.923327Z
l2update,BTC-USD,[['sell', '21159.70', '0.11763135']],2023-01-17T16:36:26.926193Z
l2update,BTC-USD,[['sell', '21161.46', '0.01332478']],2023-01-17T16:36:26.926902Z
l2update,BTC-USD,[['sell', '21161.41', '0.01887805']],2023-01-17T16:36:26.934604Z
l2update,BTC-USD,[['sell', '21161.41', '0.00000000']],2023-01-17T16:36:26.939313Z
l2update,BTC-USD,[['sell', '21161.43', '0.00000000']],2023-01-17T16:36:26.939373Z
l2update,BTC-USD,[['buy', '21155.09', '0.00873210']],2023-01-17T16:36:26.945413Z
l2update,BTC-USD,[['sell', '21161.44', '0.00943903']],2023-01-17T16:36:26.945432Z
l2update,BTC-USD,[['sell', '21161.45', '0.01526765']],2023-01-17T16:36:26.957931Z
l2update,BTC-USD,[['buy', '21155.11', '0.00436605']],2023-01-17T16:36:26.957999Z
l2update,BTC-USD,[['sell', '21161.46', '0.00000000']],2023-01-17T16:36:26.962996Z
l2update,BTC-USD,[['sell', '21161.44', '0.00000000']],2023-01-17T16:36:26.963092Z
l2update,BTC-USD,[['sell', '21161.45', '0.00000000']],2023-01-17T16:36:26.963099Z
l2update,BTC-USD,[['sell', '21161.47', '0.01250126']],2023-01-17T16:36:26.967328Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:26.967423Z
l2update,BTC-USD,[['buy', '21155.12', '0.00218303']],2023-01-17T16:36:26.970076Z
l2update,BTC-USD,[['sell', '21161.48', '0.02679747']],2023-01-17T16:36:26.974419Z
l2update,BTC-USD,[['sell', '21161.47', '0.02731730']],2023-01-17T16:36:26.978122Z
l2update,BTC-USD,[['sell', '21161.48', '0.04213333']],2023-01-17T16:36:26.978336Z
l2update,BTC-USD,[['sell', '21159.68', '0.01489419']],2023-01-17T16:36:26.982723Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:26.982885Z
l2update,BTC-USD,[['buy', '21155.13', '0.00109151']],2023-01-17T16:36:26.986671Z
l2update,BTC-USD,[['sell', '21161.48', '0.02338144']],2023-01-17T16:36:26.987238Z
l2update,BTC-USD,[['sell', '21161.48', '0.01713081']],2023-01-17T16:36:26.987262Z
l2update,BTC-USD,[['sell', '21161.48', '0.00179495']],2023-01-17T16:36:26.987400Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:26.987716Z
l2update,BTC-USD,[['sell', '21159.72', '0.00000000']],2023-01-17T16:36:26.988917Z
l2update,BTC-USD,[['sell', '21161.49', '0.00000000']],2023-01-17T16:36:26.989704Z
l2update,BTC-USD,[['buy', '21155.09', '0.00000000']],2023-01-17T16:36:26.991634Z
l2update,BTC-USD,[['buy', '21155.23', '0.00054576']],2023-01-17T16:36:26.993106Z
l2update,BTC-USD,[['buy', '21155.23', '0.00000000']],2023-01-17T16:36:26.997425Z
l2update,BTC-USD,[['buy', '21155.24', '0.00027288']],2023-01-17T16:36:27.000827Z
l2update,BTC-USD,[['buy', '21155.15', '0.00450249']],2023-01-17T16:36:27.004510Z
l2update,BTC-USD,[['buy', '21155.24', '0.00000000']],2023-01-17T16:36:27.005487Z
l2update,BTC-USD,[['sell', '21161.49', '0.05242865']],2023-01-17T16:36:27.008590Z
l2update,BTC-USD,[['sell', '21159.67', '0.03878638']],2023-01-17T16:36:27.012819Z
l2update,BTC-USD,[['sell', '21161.49', '0.00000000']],2023-01-17T16:36:27.013453Z
l2update,BTC-USD,[['buy', '21155.15', '0.00477537']],2023-01-17T16:36:27.016557Z
l2update,BTC-USD,[['sell', '21159.69', '0.00000000']],2023-01-17T16:36:27.018779Z
l2update,BTC-USD,[['sell', '21160.36', '0.00400000']],2023-01-17T16:36:27.018887Z
l2update,BTC-USD,[['sell', '21160.36', '0.00000000']],2023-01-17T16:36:27.019322Z
l2update,BTC-USD,[['sell', '21159.68', '0.00000000']],2023-01-17T16:36:27.021827Z
l2update,BTC-USD,[['buy', '21155.17', '0.00252412']],2023-01-17T16:36:27.022775Z
l2update,BTC-USD,[['buy', '21155.15', '0.00027288']],2023-01-17T16:36:27.023777Z
l2update,BTC-USD,[['buy', '21155.15', '0.00000000']],2023-01-17T16:36:27.024173Z
l2update,BTC-USD,[['sell', '21159.68', '0.05000000']],2023-01-17T16:36:27.026429Z
l2update,BTC-USD,[['buy', '21156.98', '0.01500000']],2023-01-17T16:36:27.026481Z
l2update,BTC-USD,[['sell', '21159.68', '0.05400000']],2023-01-17T16:36:27.026607Z
l2update,BTC-USD,[['sell', '21159.68', '0.06400000']],2023-01-17T16:36:27.026648Z
l2update,BTC-USD,[['buy', '21156.98', '0.02500000']],2023-01-17T16:36:27.026684Z
l2update,BTC-USD,[['sell', '21159.73', '0.00000000']],2023-01-17T16:36:27.029181Z
l2update,BTC-USD,[['sell', '21159.66', '0.01534843']],2023-01-17T16:36:27.029360Z
l2update,BTC-USD,[['sell', '21161.49', '0.05242865']],2023-01-17T16:36:27.029462Z
l2update,BTC-USD,[['sell', '21159.68', '0.06000000']],2023-01-17T16:36:27.031154Z
l2update,BTC-USD,[['buy', '21155.17', '0.00000000']],2023-01-17T16:36:27.031482Z
l2update,BTC-USD,[['sell', '21159.68', '0.05000000']],2023-01-17T16:36:27.031521Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.031528Z
l2update,BTC-USD,[['buy', '21155.11', '0.00000000']],2023-01-17T16:36:27.031800Z
l2update,BTC-USD,[['buy', '21155.12', '0.00000000']],2023-01-17T16:36:27.032143Z
l2update,BTC-USD,[['buy', '21155.17', '0.00238769']],2023-01-17T16:36:27.033819Z
l2update,BTC-USD,[['sell', '21159.67', '0.05378638']],2023-01-17T16:36:27.033834Z
l2update,BTC-USD,[['buy', '21156.98', '0.01000000']],2023-01-17T16:36:27.034188Z
l2update,BTC-USD,[['sell', '21161.49', '0.00000000']],2023-01-17T16:36:27.034590Z
l2update,BTC-USD,[['sell', '21159.70', '0.06763135']],2023-01-17T16:36:27.034973Z
l2update,BTC-USD,[['sell', '21159.67', '0.03878638']],2023-01-17T16:36:27.038444Z
l2update,BTC-USD,[['sell', '21161.47', '0.02621432']],2023-01-17T16:36:27.039528Z
l2update,BTC-USD,[['sell', '21159.66', '0.01934843']],2023-01-17T16:36:27.039637Z
l2update,BTC-USD,[['sell', '21159.69', '0.01000000']],2023-01-17T16:36:27.039771Z
l2update,BTC-USD,[['sell', '21159.70', '0.02363135']],2023-01-17T16:36:27.040182Z
l2update,BTC-USD,[['buy', '21155.17', '0.00000000']],2023-01-17T16:36:27.042979Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:27.044119Z
l2update,BTC-USD,[['sell', '21159.69', '0.00000000']],2023-01-17T16:36:27.045216Z
l2update,BTC-USD,[['buy', '21155.17', '0.00634441']],2023-01-17T16:36:27.046036Z
l2update,BTC-USD,[['sell', '21159.66', '0.06334843']],2023-01-17T16:36:27.046206Z
l2update,BTC-USD,[['buy', '21155.17', '0.00000000']],2023-01-17T16:36:27.050706Z
l2update,BTC-USD,[['buy', '21155.16', '0.00436605']],2023-01-17T16:36:27.052570Z
l2update,BTC-USD,[['sell', '21159.66', '0.07334843']],2023-01-17T16:36:27.052616Z
l2update,BTC-USD,[['sell', '21159.66', '0.06934843']],2023-01-17T16:36:27.055104Z
l2update,BTC-USD,[['sell', '21170.36', '0.00000000']],2023-01-17T16:36:27.056617Z
l2update,BTC-USD,[['buy', '21155.16', '0.00000000']],2023-01-17T16:36:27.057698Z
l2update,BTC-USD,[['sell', '21159.66', '0.11934843']],2023-01-17T16:36:27.058627Z
l2update,BTC-USD,[['buy', '21156.98', '0.24800000']],2023-01-17T16:36:27.058645Z
l2update,BTC-USD,[['buy', '21155.16', '0.00119385']],2023-01-17T16:36:27.058654Z
l2update,BTC-USD,[['sell', '21166.39', '0.00000000']],2023-01-17T16:36:27.060602Z
l2update,BTC-USD,[['sell', '21161.47', '0.05242865']],2023-01-17T16:36:27.063374Z
l2update,BTC-USD,[['sell', '21159.65', '0.00400000']],2023-01-17T16:36:27.063427Z
l2update,BTC-USD,[['sell', '21159.68', '0.00000000']],2023-01-17T16:36:27.064657Z
l2update,BTC-USD,[['sell', '21161.48', '0.02621432']],2023-01-17T16:36:27.067601Z
l2update,BTC-USD,[['sell', '21167.30', '0.35432022']],2023-01-17T16:36:27.067704Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:27.068062Z
l2update,BTC-USD,[['buy', '21155.16', '0.00000000']],2023-01-17T16:36:27.068082Z
l2update,BTC-USD,[['sell', '21159.66', '0.07534843']],2023-01-17T16:36:27.070266Z
l2update,BTC-USD,[['sell', '21160.83', '0.00000000']],2023-01-17T16:36:27.070516Z
l2update,BTC-USD,[['buy', '21155.17', '0.00813518']],2023-01-17T16:36:27.070652Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:27.071988Z
l2update,BTC-USD,[['sell', '21159.65', '0.04800000']],2023-01-17T16:36:27.075170Z
l2update,BTC-USD,[['sell', '21164.85', '0.94496332']],2023-01-17T16:36:27.075181Z
l2update,BTC-USD,[['buy', '21155.17', '0.00873210']],2023-01-17T16:36:27.078807Z
l2update,BTC-USD,[['sell', '21161.36', '0.09452544']],2023-01-17T16:36:27.082642Z
l2update,BTC-USD,[['sell', '21159.64', '0.01534843']],2023-01-17T16:36:27.082676Z
l2update,BTC-USD,[['buy', '21155.25', '0.00436605']],2023-01-17T16:36:27.082913Z
l2update,BTC-USD,[['buy', '21151.60', '0.00000000']],2023-01-17T16:36:27.083092Z
l2update,BTC-USD,[['sell', '21161.36', '0.00000000']],2023-01-17T16:36:27.085166Z
l2update,BTC-USD,[['buy', '21151.93', '0.00000000']],2023-01-17T16:36:27.086002Z
l2update,BTC-USD,[['sell', '21175.17', '0.00000000']],2023-01-17T16:36:27.086801Z
l2update,BTC-USD,[['buy', '21155.25', '0.00000000']],2023-01-17T16:36:27.087524Z
l2update,BTC-USD,[['buy', '21151.28', '0.00000000']],2023-01-17T16:36:27.087671Z
l2update,BTC-USD,[['sell', '21160.27', '0.00000000']],2023-01-17T16:36:27.088305Z
l2update,BTC-USD,[['sell', '21167.70', '0.00000000']],2023-01-17T16:36:27.089409Z
l2update,BTC-USD,[['buy', '21155.18', '0.00218303']],2023-01-17T16:36:27.090983Z
l2update,BTC-USD,[['sell', '21159.65', '0.00400000']],2023-01-17T16:36:27.091064Z
l2update,BTC-USD,[['sell', '21167.38', '0.00000000']],2023-01-17T16:36:27.092481Z
l2update,BTC-USD,[['sell', '21168.03', '0.00000000']],2023-01-17T16:36:27.092557Z
l2update,BTC-USD,[['sell', '21160.84', '0.00000000']],2023-01-17T16:36:27.093481Z
l2update,BTC-USD,[['sell', '21160.83', '0.09452548']],2023-01-17T16:36:27.094926Z
l2update,BTC-USD,[['sell', '21161.52', '0.05242865']],2023-01-17T16:36:27.095024Z
l2update,BTC-USD,[['sell', '21159.64', '0.05934843']],2023-01-17T16:36:27.095081Z
l2update,BTC-USD,[['sell', '21160.83', '0.00000000']],2023-01-17T16:36:27.097698Z
l2update,BTC-USD,[['buy', '21155.18', '0.00000000']],2023-01-17T16:36:27.097886Z
l2update,BTC-USD,[['sell', '21171.85', '0.47232548']],2023-01-17T16:36:27.099238Z
l2update,BTC-USD,[['buy', '21155.18', '0.00218302']],2023-01-17T16:36:27.099314Z
l2update,BTC-USD,[['buy', '21155.17', '0.00813518']],2023-01-17T16:36:27.102871Z
l2update,BTC-USD,[['buy', '21155.17', '0.00000000']],2023-01-17T16:36:27.102913Z
l2update,BTC-USD,[['buy', '21155.18', '0.00000000']],2023-01-17T16:36:27.105098Z
l2update,BTC-USD,[['sell', '21166.03', '0.00000000']],2023-01-17T16:36:27.105633Z
l2update,BTC-USD,[['sell', '21159.63', '0.09451961']],2023-01-17T16:36:27.107742Z
l2update,BTC-USD,[['sell', '21161.47', '0.02621432']],2023-01-17T16:36:27.107763Z
l2update,BTC-USD,[['sell', '21160.83', '0.09452548']],2023-01-17T16:36:27.107777Z
l2update,BTC-USD,[['sell', '21160.83', '0.00000000']],2023-01-17T16:36:27.111025Z
l2update,BTC-USD,[['sell', '21159.64', '0.01534843']],2023-01-17T16:36:27.114198Z
l2update,BTC-USD,[['sell', '21161.46', '0.01310716']],2023-01-17T16:36:27.115369Z
l2update,BTC-USD,[['sell', '21161.45', '0.00655358']],2023-01-17T16:36:27.115611Z
l2update,BTC-USD,[['sell', '21159.66', '0.02534843']],2023-01-17T16:36:27.116795Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:27.118353Z
l2update,BTC-USD,[['sell', '21159.62', '0.01534843']],2023-01-17T16:36:27.119888Z
l2update,BTC-USD,[['sell', '21160.31', '0.23629152']],2023-01-17T16:36:27.119907Z
l2update,BTC-USD,[['buy', '21155.14', '0.71759661']],2023-01-17T16:36:27.119974Z
l2update,BTC-USD,[['sell', '21159.62', '0.06534843']],2023-01-17T16:36:27.120018Z
l2update,BTC-USD,[['sell', '21161.46', '0.00000000']],2023-01-17T16:36:27.120096Z
l2update,BTC-USD,[['sell', '21161.45', '0.00000000']],2023-01-17T16:36:27.120114Z
l2update,BTC-USD,[['sell', '21159.63', '0.13851961']],2023-01-17T16:36:27.120373Z
l2update,BTC-USD,[['sell', '21161.36', '0.09452552']],2023-01-17T16:36:27.120387Z
l2update,BTC-USD,[['sell', '21164.29', '0.23624709']],2023-01-17T16:36:27.120412Z
l2update,BTC-USD,[['sell', '21159.66', '0.01000000']],2023-01-17T16:36:27.124036Z
l2update,BTC-USD,[['sell', '21161.52', '0.00000000']],2023-01-17T16:36:27.124539Z
l2update,BTC-USD,[['sell', '21159.63', '0.09451961']],2023-01-17T16:36:27.126022Z
l2update,BTC-USD,[['sell', '21161.48', '0.02621432']],2023-01-17T16:36:27.131917Z
l2update,BTC-USD,[['sell', '21159.62', '0.10934843']],2023-01-17T16:36:27.132043Z
l2update,BTC-USD,[['sell', '21161.49', '0.03932149']],2023-01-17T16:36:27.136448Z
l2update,BTC-USD,[['buy', '21155.19', '0.00436605']],2023-01-17T16:36:27.140560Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:27.145309Z
l2update,BTC-USD,[['sell', '21159.61', '0.03878638']],2023-01-17T16:36:27.145351Z
l2update,BTC-USD,[['sell', '21161.48', '0.00655358']],2023-01-17T16:36:27.148563Z
l2update,BTC-USD,[['buy', '21155.19', '0.00000000']],2023-01-17T16:36:27.149868Z
l2update,BTC-USD,[['sell', '21159.62', '0.06534843']],2023-01-17T16:36:27.151248Z
l2update,BTC-USD,[['sell', '21159.67', '0.00000000']],2023-01-17T16:36:27.151276Z
l2update,BTC-USD,[['buy', '21155.14', '0.70886451']],2023-01-17T16:36:27.153334Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:27.155773Z
l2update,BTC-USD,[['sell', '21161.49', '0.00000000']],2023-01-17T16:36:27.156208Z
l2update,BTC-USD,[['buy', '21155.13', '0.00218303']],2023-01-17T16:36:27.157347Z
l2update,BTC-USD,[['sell', '21161.49', '0.00983037']],2023-01-17T16:36:27.157483Z
l2update,BTC-USD,[['sell', '21159.61', '0.08278638']],2023-01-17T16:36:27.157516Z
l2update,BTC-USD,[['sell', '21159.60', '0.01534843']],2023-01-17T16:36:27.161880Z
l2update,BTC-USD,[['sell', '21161.49', '0.00000000']],2023-01-17T16:36:27.162752Z
l2update,BTC-USD,[['buy', '21156.97', '0.23632863']],2023-01-17T16:36:27.166486Z
l2update,BTC-USD,[['buy', '21155.15', '0.00764059']],2023-01-17T16:36:27.170180Z
l2update,BTC-USD,[['sell', '21161.50', '0.04751346']],2023-01-17T16:36:27.170256Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.170793Z
l2update,BTC-USD,[['sell', '21159.60', '0.06534843']],2023-01-17T16:36:27.174168Z
l2update,BTC-USD,[['buy', '21156.56', '0.02363140']],2023-01-17T16:36:27.174487Z
l2update,BTC-USD,[['buy', '21155.15', '0.00000000']],2023-01-17T16:36:27.174990Z
l2update,BTC-USD,[['sell', '21159.62', '0.01534843']],2023-01-17T16:36:27.175935Z
l2update,BTC-USD,[['sell', '21159.61', '0.03878638']],2023-01-17T16:36:27.177134Z
l2update,BTC-USD,[['sell', '21161.46', '0.02867192']],2023-01-17T16:36:27.178238Z
l2update,BTC-USD,[['sell', '21159.64', '0.00000000']],2023-01-17T16:36:27.180222Z
l2update,BTC-USD,[['sell', '21159.60', '0.10934843']],2023-01-17T16:36:27.181975Z
l2update,BTC-USD,[['sell', '21161.46', '0.00000000']],2023-01-17T16:36:27.184709Z
l2update,BTC-USD,[['sell', '21161.50', '0.00000000']],2023-01-17T16:36:27.184752Z
l2update,BTC-USD,[['buy', '21155.13', '0.00873210']],2023-01-17T16:36:27.185868Z
l2update,BTC-USD,[['sell', '21161.44', '0.01433596']],2023-01-17T16:36:27.185921Z
l2update,BTC-USD,[['buy', '21155.18', '0.00436605']],2023-01-17T16:36:27.190059Z
l2update,BTC-USD,[['sell', '21161.44', '0.00000000']],2023-01-17T16:36:27.190629Z
l2update,BTC-USD,[['sell', '21186.10', '0.00000000']],2023-01-17T16:36:27.192019Z
l2update,BTC-USD,[['buy', '21155.18', '0.00000000']],2023-01-17T16:36:27.196307Z
l2update,BTC-USD,[['sell', '21161.48', '0.04526067']],2023-01-17T16:36:27.199004Z
l2update,BTC-USD,[['buy', '21155.15', '0.00218303']],2023-01-17T16:36:27.203029Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.203375Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:27.207656Z
l2update,BTC-USD,[['buy', '21155.15', '0.00000000']],2023-01-17T16:36:27.207913Z
l2update,BTC-USD,[['buy', '21155.12', '0.00327454']],2023-01-17T16:36:27.210919Z
l2update,BTC-USD,[['buy', '21155.12', '0.00000000']],2023-01-17T16:36:27.215863Z
l2update,BTC-USD,[['sell', '21159.62', '0.00000000']],2023-01-17T16:36:27.216375Z
l2update,BTC-USD,[['buy', '21155.13', '0.00600332']],2023-01-17T16:36:27.219756Z
l2update,BTC-USD,[['sell', '21161.46', '0.05242865']],2023-01-17T16:36:27.219848Z
l2update,BTC-USD,[['buy', '21155.11', '0.00573044']],2023-01-17T16:36:27.224058Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.224542Z
l2update,BTC-USD,[['buy', '21155.11', '0.00000000']],2023-01-17T16:36:27.229108Z
l2update,BTC-USD,[['sell', '21164.10', '0.00000000']],2023-01-17T16:36:27.229416Z
l2update,BTC-USD,[['buy', '21151.33', '0.02000000']],2023-01-17T16:36:27.232378Z
l2update,BTC-USD,[['sell', '21162.04', '0.10000000']],2023-01-17T16:36:27.232469Z
l2update,BTC-USD,[['sell', '21161.44', '0.02621432']],2023-01-17T16:36:27.232478Z
l2update,BTC-USD,[['buy', '21150.68', '0.08000000']],2023-01-17T16:36:27.236223Z
l2update,BTC-USD,[['buy', '21151.00', '0.04000000']],2023-01-17T16:36:27.236324Z
l2update,BTC-USD,[['sell', '21161.43', '0.01310716']],2023-01-17T16:36:27.240208Z
l2update,BTC-USD,[['buy', '21155.08', '0.00873210']],2023-01-17T16:36:27.244442Z
l2update,BTC-USD,[['sell', '21161.44', '0.00000000']],2023-01-17T16:36:27.244954Z
l2update,BTC-USD,[['sell', '21161.43', '0.00000000']],2023-01-17T16:36:27.245998Z
l2update,BTC-USD,[['buy', '21155.10', '0.00436605']],2023-01-17T16:36:27.248588Z
l2update,BTC-USD,[['buy', '21155.11', '0.00218303']],2023-01-17T16:36:27.257431Z
l2update,BTC-USD,[['sell', '21161.45', '0.02621432']],2023-01-17T16:36:27.257508Z
l2update,BTC-USD,[['sell', '21159.59', '0.03878638']],2023-01-17T16:36:27.257624Z
l2update,BTC-USD,[['sell', '21161.46', '0.00000000']],2023-01-17T16:36:27.262505Z
l2update,BTC-USD,[['sell', '21161.45', '0.00000000']],2023-01-17T16:36:27.262670Z
l2update,BTC-USD,[['sell', '21159.61', '0.00000000']],2023-01-17T16:36:27.263184Z
l2update,BTC-USD,[['sell', '21159.60', '0.06534843']],2023-01-17T16:36:27.264218Z
l2update,BTC-USD,[['sell', '21185.40', '0.07500000']],2023-01-17T16:36:27.269419Z
l2update,BTC-USD,[['sell', '21159.58', '0.01534843']],2023-01-17T16:36:27.269433Z
l2update,BTC-USD,[['sell', '21163.15', '1.63936498']],2023-01-17T16:36:27.269469Z
l2update,BTC-USD,[['sell', '21161.35', '0.60292940']],2023-01-17T16:36:27.269508Z
l2update,BTC-USD,[['buy', '21155.13', '0.00109151']],2023-01-17T16:36:27.269523Z
l2update,BTC-USD,[['sell', '21163.37', '0.96587016']],2023-01-17T16:36:27.269536Z
l2update,BTC-USD,[['sell', '21163.16', '0.84776341']],2023-01-17T16:36:27.269594Z
l2update,BTC-USD,[['sell', '21163.16', '1.83105966']],2023-01-17T16:36:27.269614Z
l2update,BTC-USD,[['sell', '21159.59', '0.08278638']],2023-01-17T16:36:27.269624Z
l2update,BTC-USD,[['sell', '21159.60', '0.05000000']],2023-01-17T16:36:27.273030Z
l2update,BTC-USD,[['sell', '21163.16', '2.77842527']],2023-01-17T16:36:27.273375Z
l2update,BTC-USD,[['buy', '21155.12', '0.00054576']],2023-01-17T16:36:27.273447Z
l2update,BTC-USD,[['buy', '21155.08', '0.00000000']],2023-01-17T16:36:27.274565Z
l2update,BTC-USD,[['sell', '21159.59', '0.03878638']],2023-01-17T16:36:27.275614Z
l2update,BTC-USD,[['sell', '21159.60', '0.00000000']],2023-01-17T16:36:27.276840Z
l2update,BTC-USD,[['sell', '21163.16', '3.58038168']],2023-01-17T16:36:27.277468Z
l2update,BTC-USD,[['sell', '21161.47', '0.05242865']],2023-01-17T16:36:27.281692Z
l2update,BTC-USD,[['sell', '21159.58', '0.05934843']],2023-01-17T16:36:27.281707Z
l2update,BTC-USD,[['sell', '21163.14', '0.08392068']],2023-01-17T16:36:27.281754Z
l2update,BTC-USD,[['sell', '21159.58', '0.10934843']],2023-01-17T16:36:27.281897Z
l2update,BTC-USD,[['buy', '21155.18', '0.00463893']],2023-01-17T16:36:27.285764Z
l2update,BTC-USD,[['buy', '21155.16', '0.00231946']],2023-01-17T16:36:27.285879Z
l2update,BTC-USD,[['buy', '21155.12', '0.00000000']],2023-01-17T16:36:27.286483Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.286607Z
l2update,BTC-USD,[['buy', '21155.11', '0.00000000']],2023-01-17T16:36:27.286998Z
l2update,BTC-USD,[['buy', '21155.18', '0.00000000']],2023-01-17T16:36:27.290637Z
l2update,BTC-USD,[['buy', '21155.16', '0.00000000']],2023-01-17T16:36:27.290708Z
l2update,BTC-USD,[['buy', '21155.10', '0.00000000']],2023-01-17T16:36:27.295409Z
l2update,BTC-USD,[['buy', '21155.11', '0.00654908']],2023-01-17T16:36:27.301940Z
l2update,BTC-USD,[['sell', '21161.45', '0.02621432']],2023-01-17T16:36:27.302040Z
l2update,BTC-USD,[['sell', '21161.44', '0.01310716']],2023-01-17T16:36:27.313879Z
l2update,BTC-USD,[['buy', '21155.10', '0.00545756']],2023-01-17T16:36:27.313922Z
l2update,BTC-USD,[['sell', '21161.44', '0.00000000']],2023-01-17T16:36:27.319982Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:27.320081Z
l2update,BTC-USD,[['sell', '21161.45', '0.00000000']],2023-01-17T16:36:27.320131Z
l2update,BTC-USD,[['buy', '21155.14', '0.47257634']],2023-01-17T16:36:27.322295Z
l2update,BTC-USD,[['buy', '21150.84', '0.66832386']],2023-01-17T16:36:27.322295Z
l2update,BTC-USD,[['buy', '21146.54', '0.94515266']],2023-01-17T16:36:27.322295Z
l2update,BTC-USD,[['buy', '21142.24', '1.33664772']],2023-01-17T16:36:27.322295Z
l2update,BTC-USD,[['buy', '21155.14', '0.23628817']],2023-01-17T16:36:27.322787Z
l2update,BTC-USD,[['buy', '21150.84', '0.33416193']],2023-01-17T16:36:27.322787Z
l2update,BTC-USD,[['buy', '21146.54', '0.47257633']],2023-01-17T16:36:27.322787Z
l2update,BTC-USD,[['buy', '21142.24', '0.66832386']],2023-01-17T16:36:27.322787Z
l2update,BTC-USD,[['buy', '21155.13', '0.00272878']],2023-01-17T16:36:27.324919Z
l2update,BTC-USD,[['sell', '21161.48', '0.00655358']],2023-01-17T16:36:27.324950Z
l2update,BTC-USD,[['sell', '21161.47', '0.03604470']],2023-01-17T16:36:27.328725Z
l2update,BTC-USD,[['sell', '21161.47', '0.04915186']],2023-01-17T16:36:27.332650Z
l2update,BTC-USD,[['sell', '21159.57', '0.03878638']],2023-01-17T16:36:27.332699Z
l2update,BTC-USD,[['sell', '21161.47', '0.01310716']],2023-01-17T16:36:27.333771Z
l2update,BTC-USD,[['sell', '21163.16', '3.49712629']],2023-01-17T16:36:27.336778Z
l2update,BTC-USD,[['sell', '21161.47', '0.00000000']],2023-01-17T16:36:27.337089Z
l2update,BTC-USD,[['buy', '21155.13', '0.00000000']],2023-01-17T16:36:27.337896Z
l2update,BTC-USD,[['sell', '21159.59', '0.00000000']],2023-01-17T16:36:27.338531Z
l2update,BTC-USD,[['sell', '21159.58', '0.06534843']],2023-01-17T16:36:27.338846Z
l2update,BTC-USD,[['sell', '21159.58', '0.01534843']],2023-01-17T16:36:27.339763Z
l2update,BTC-USD,[['sell', '21161.48', '0.02785272']],2023-01-17T16:36:27.340523Z
l2update,BTC-USD,[['sell', '21161.48', '0.02129914']],2023-01-17T16:36:27.343235Z
l2update,BTC-USD,[['sell', '21159.57', '0.08278638']],2023-01-17T16:36:27.344270Z
l2update,BTC-USD,[['sell', '21159.56', '0.01534843']],2023-01-17T16:36:27.345646Z
l2update,BTC-USD,[['sell', '21161.48', '0.00000000']],2023-01-17T16:36:27.347644Z
l2update,BTC-USD,[['buy', '21155.12', '0.00136439']],2023-01-17T16:36:27.348455Z
l2update,BTC-USD,[['sell', '21159.57', '0.03878638']],2023-01-17T16:36:27.351245Z
l2update,BTC-USD,[['buy', '21155.18', '0.00204659']],2023-01-17T16:36:27.352684Z
l2update,BTC-USD,[['sell', '21159.56', '0.06534843']],2023-01-17T16:36:27.356657Z
l2update,BTC-USD,[['sell', '21159.56', '0.10934843']],2023-01-17T16:36:27.356686Z
l2update,BTC-USD,[['buy', '21155.19', '0.00102329']],2023-01-17T16:36:27.360871Z
l2update,BTC-USD,[['sell', '21161.53', '0.05242865']],2023-01-17T16:36:27.360951Z
